customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7436-ICREI,Female,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.16,717.13,Yes
2499-YLQVV,Male,1,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.42,291.95,Yes
4611-BEURS,Female,1,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,52.71,1116.42,No
2233-BQPFG,Male,1,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.58,542.24,No
9076-ZFXCH,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.51,765.27,No
7923-JRGHM,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,72.75,1034.56,No
6140-ZZEJY,Female,1,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.15,3085.05,Yes
2967-ACUJV,Female,0,Yes,Yes,45,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,74.37,3326.41,Yes
7283-HHSAO,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.21,1345.53,No
8290-TILDZ,Male,1,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),23.19,199.93,No
4835-OKZYZ,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.24,3026.77,No
3151-OQVLV,Female,0,Yes,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.5,3051.48,Yes
1371-HANMA,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),87.83,6311.03,No
5592-IDLLU,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),59.56,558.69,No
9597-MSTBF,Male,1,No,Yes,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.01,4532.06,No
2831-SIWBG,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.44,399.97,Yes
5418-VSPMM,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.29,3102.49,No
5404-RPSDQ,Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.03,1254.7,No
9494-QSKTS,Male,1,Yes,No,44,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.16,2744.49,No
9425-GUCBX,Female,1,No,Yes,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,63.1,360.52,No
8088-UPOKU,Female,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.68,5060.08,Yes
8099-CFKVE,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.19,4826.36,No
5259-RUTVK,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.64,218.55,No
5483-GAICO,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,82.59,1675.26,Yes
5331-BOCIZ,Male,0,No,Yes,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.38,265.49,No
5625-FAOZX,Male,0,No,No,39,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,81.31,3170.57,No
8636-WMALG,Male,0,Yes,No,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,51.84,872.86,No
3475-FOTPA,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.25,1084.13,No
7010-CWKQT,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.17,525.52,No
4277-WUCQU,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),65.23,1829.73,No
8359-AUVPE,Male,0,No,Yes,25,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,62.77,1518.42,No
3132-LUDXF,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.42,95.0,Yes
5777-TGWOS,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,64.88,1736.0,No
9564-AKDWF,Female,0,No,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),89.13,501.22,Yes
9826-CDDQZ,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,61.22,354.03,Yes
7563-TXRVQ,Female,0,No,No,61,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,56.4,3419.56,No
4038-URDCX,Male,1,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),72.21,2779.95,No
5461-TYGTL,Male,0,No,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,89.95,3247.01,No
2480-CCORO,Female,0,Yes,Yes,27,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.43,1462.99,Yes
3308-SYZFF,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,69.79,5026.66,No
9799-OPCUN,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.95,1734.25,No
4922-LLJQZ,Female,1,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),80.21,1849.21,Yes
9430-OHKGF,Female,0,No,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,70.01,1621.43,No
2828-OVMCL,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.0,1614.47,No
8213-ZMSCU,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),93.62,2433.88,No
1613-IHMHW,Female,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.35,2660.97,No
6286-QVGNC,Female,1,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),70.51,4039.12,No
9541-YMJZQ,Female,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.02,3206.02,Yes
3673-JHEOB,Male,0,No,No,48,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.17,3182.65,No
6846-CKQFI,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.73,1105.59,Yes
5530-WPPPK,Male,1,Yes,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,89.07,799.67,Yes
3494-YDRJU,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.77,1720.61,No
7051-HGROA,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),81.56,3762.61,No
3747-EENKF,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.43,869.12,No
1618-NHFDN,Male,0,No,Yes,33,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.94,2091.38,Yes
4891-RDCBS,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.74,2345.15,No
3006-VHXDG,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),80.68,1128.95,No
8321-HTBHY,Male,0,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.82,1365.79,No
2983-XHWIR,Male,1,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.54,552.61,No
6245-JLQTQ,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,85.29,505.21,No
1692-SMVHH,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,69.15,850.59,No
6819-ETLYC,Male,1,Yes,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.63,397.26,No
4242-HIXZO,Female,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.3,1258.98,No
7309-PHQOP,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.82,140.86,No
4866-KRONT,Male,0,No,Yes,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),66.57,1898.91,No
3441-BYFKE,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,76.88,5555.68,No
2676-ABNTI,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.16,4871.46,No
8775-HAVET,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,78.57,2042.71,Yes
8128-QZGLF,Male,1,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.26,365.12,No
5692-LHXXG,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.39,90.59,No
2492-SYZEY,Male,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.12,2242.74,Yes
7304-GFELM,Male,0,No,No,42,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),104.66,4419.6,Yes
2368-VQCGQ,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),81.83,1231.62,No
9218-LGBJE,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,79.07,4450.89,No
9763-SLOMJ,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,88.53,2020.15,No
2034-FOYDL,Male,0,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.73,785.63,No
8120-PLKYD,Male,1,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.98,2295.45,No
1147-XMMET,Male,0,Yes,No,56,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),67.43,3784.84,No
5611-JVOXJ,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,81.54,4638.19,Yes
1418-EBKLW,Female,1,No,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.18,2843.58,No
5166-MBTMI,Female,0,Yes,Yes,20,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),48.59,979.45,Yes
1933-ITBMG,Male,1,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.19,2193.64,No
4963-KQFJX,Male,1,Yes,No,72,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,79.76,5708.63,No
7571-ROKFP,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.11,5583.3,No
8211-WHIDI,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.35,1394.83,Yes
4781-MLUXU,Male,0,No,No,9,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,46.39,433.26,No
7290-LPBWT,Male,1,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,25.63,1290.87,No
9167-UYARN,Male,1,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.09,584.0,No
9930-GOBIV,Male,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.34,1685.95,No
7477-TKAAD,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.55,1182.83,Yes
4552-TLKDE,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.52,1569.01,Yes
6466-TWAHC,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),71.15,598.08,No
3501-JPMWN,Female,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,1301.28,No
2382-UGXEZ,Male,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.41,356.43,Yes
9777-WJJMG,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.47,2845.06,No
3574-GXQBE,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.59,594.39,No
4887-RKFOU,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.78,1338.57,No
1064-RSDNE,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.17,1258.02,Yes
7622-LFKXO,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.57,5770.52,No
4527-PMJMJ,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,90.9,6493.37,Yes
5908-YUJKW,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,76.45,4716.4,No
2672-QLOYO,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.19,404.99,No
3124-EKOYW,Female,0,No,No,47,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,52.82,2501.88,No
8482-PZQRD,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,65.56,1427.8,No
3443-TRBXU,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.24,600.98,No
2057-CDRUF,Female,1,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.91,707.63,No
9892-WFIYX,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,58.02,1540.83,Yes
2266-BYGKD,Male,0,Yes,Yes,38,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),55.34,2079.11,No
8186-UAEZB,Male,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),66.9,1475.58,No
9264-IHIDU,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.0,4581.95,No
3025-BDVYD,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,61.0,1698.69,No
8123-HHTIS,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.68,696.0,No
6855-VWHBY,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,64.41,1696.6,Yes
4090-MYCLD,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,92.1,4341.97,No
5437-DIMXM,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.55,1640.06,No
6004-OZFFJ,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,90.82,3430.53,No
1686-IBOGR,Female,0,No,Yes,29,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,76.13,2248.24,No
1219-CPUGJ,Female,1,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.73,1984.12,No
5974-HYLQB,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,97.01,1963.78,No
1628-ETPKW,Female,1,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.78,4370.92,No
1138-KNFRV,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,71.52,2342.52,No
9596-HHDPS,Male,1,Yes,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.48,1322.5,No
7866-ETOLC,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),87.18,2449.43,No
4023-ETQKE,Female,0,No,No,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),55.56,1002.1,No
1985-COFGZ,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,85.86,1556.7,Yes
7650-RLAMU,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),85.4,2631.72,Yes
4818-TTRJK,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.01,2017.78,No
5047-SELTG,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,73.98,1396.38,Yes
9382-WUQDC,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),82.5,2580.18,Yes
7765-QLCFT,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.61,109.34,Yes
1020-TXPID,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.03,1912.86,No
5424-VHITA,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.54,570.54,Yes
2648-XHORR,Male,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),28.14,173.93,Yes
5347-QJUFJ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.25,213.55,No
9645-WBYEC,Male,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,82.22,900.2,No
7165-WHEQM,Male,1,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,75.21,1927.53,No
7385-XUUFS,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),87.84,1832.75,No
3612-HBNZE,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),72.71,1671.05,No
2572-ZSBTU,Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),33.68,175.02,No
6281-GTOBU,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),68.89,3740.47,No
7731-DGNLW,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),86.35,5614.39,No
6730-IXGRN,Female,0,No,No,7,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.12,517.27,Yes
3017-XXDEN,Female,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.28,1268.46,No
1817-BJAWX,Male,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.55,521.57,No
4848-IOWDE,Female,0,No,Yes,35,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,67.06,2356.08,No
2791-FVHOW,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,85.48,1570.38,Yes
3246-SKQKH,Male,0,No,No,51,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.18,3231.17,No
4987-IPFQC,Female,1,Yes,Yes,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,58.98,561.62,Yes
9843-HQPLX,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.81,1201.47,No
2833-EVKTU,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.93,2669.9,No
5109-MXILV,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.64,504.09,Yes
